classe,texto,titulo,capitulo,secao,subsecao,artigo,paragrafo,inciso,alinea
inciso,I - exigir ou aumentar tributo sem lei que o estabeleça;,6,1,2,NA,150,NA,1,NA
inciso,"II - instituir tratamento desigual entre contribuintes que se encontrem em situação equivalente, proibida qualquer distinção em razão de ocupação profissional ou função por eles exercida, independentemente da denominação jurídica dos rendimentos, títulos ou direitos;",6,1,2,NA,150,NA,2,NA
inciso,III - cobrar tributos:,6,1,2,NA,150,NA,3,NA
alinea,a) em relação a fatos geradores ocorridos antes do início da vigência da lei que os houver instituído ou aumentado;,6,1,2,NA,150,NA,3,1
alinea,b) no mesmo exercício financeiro em que haja sido publicada a lei que os instituiu ou aumentou;,6,1,2,NA,150,NA,3,2
inciso,IV - utilizar tributo com efeito de confisco;,6,1,2,NA,150,NA,4,NA
inciso,"V - estabelecer limitações ao tráfego de pessoas ou bens por meio de tributos interestaduais ou intermunicipais, ressalvada a cobrança de pedágio pela utilização de vias conservadas pelo poder público;",6,1,2,NA,150,NA,5,NA
inciso,VI - instituir impostos sobre:,6,1,2,NA,150,NA,6,NA
alinea,"a) patrimônio, renda ou serviços, uns dos outros;",6,1,2,NA,150,NA,6,1
alinea,b) templos de qualquer culto;,6,1,2,NA,150,NA,6,2
alinea,"c) patrimônio, renda ou serviços dos partidos políticos, inclusive suas fundações, das entidades sindicais dos trabalhadores, das instituições de educação e de assistência social, sem fins lucrativos, atendidos os requisitos da lei;",6,1,2,NA,150,NA,6,3
alinea,"d) livros, jornais, periódicos e o papel destinado a sua impressão.",6,1,2,NA,150,NA,6,4
paragrafo,"§ 1º A vedação do inciso III, b, não se aplica aos impostos previstos nos arts. 153, I, II, IV e V, e 154, II.",6,1,2,NA,150,1,NA,NA
paragrafo,"§ 2º A vedação do inciso VI, a, é extensiva às autarquias e às fundações instituídas e mantidas pelo poder público, no que se refere ao patrimônio, à renda e aos serviços vinculados a suas finalidades essenciais ou às delas decorrentes.",6,1,2,NA,150,2,NA,NA
paragrafo,"§ 3º As vedações do inciso VI, a, e do parágrafo anterior não se aplicam ao patrimônio, à renda e aos serviços relacionados com exploração de atividades econômicas regidas pelas normas aplicáveis a empreendimentos privados, ou em que haja contraprestação ou pagamento de preços ou tarifas pelo usuário, nem exoneram o promitente comprador da obrigação de pagar imposto relativamente ao bem imóvel.",6,1,2,NA,150,3,NA,NA
paragrafo,"§ 4º As vedações expressas no inciso VI, alíneas b e c, compreendem somente o patrimônio, a renda e os serviços relacionados com as finalidades essenciais das entidades nelas mencionadas.",6,1,2,NA,150,4,NA,NA
paragrafo,§ 5º A lei determinará medidas para que os consumidores sejam esclarecidos acerca dos impostos que incidam sobre mercadorias e serviços.,6,1,2,NA,150,5,NA,NA
paragrafo,"§ 6º Qualquer subsídio ou isenção, redução de base de cálculo, concessão de crédito presumido, anistia ou remissão, relativos a impostos, taxas ou contribuições, só poderá ser concedido mediante lei específica, federal, estadual ou municipal, que regule exclusivamente as matérias acima enumeradas ou o correspondente tributo ou contribuição, sem prejuízo do disposto no art. 155, § 2º, XII, g.",6,1,2,NA,150,6,NA,NA
paragrafo,"§ 7º A lei poderá atribuir a sujeito passivo de obrigação tributária a condição de responsável pelo pagamento de imposto ou contribuição, cujo fato gerador deva ocorrer posteriormente, assegurada a imediata e preferencial restituição da quantia paga, caso não se realize o fato gerador presumido.",6,1,2,NA,150,7,NA,NA
artigo,Art. 151. É vedado à União:,6,1,2,NA,151,NA,NA,NA
inciso,"I - instituir tributo que não seja uniforme em todo o território nacional ou que implique distinção ou preferência em relação a Estado, ao Distrito Federal ou a Município, em detrimento de outro, admitida a concessão de incentivos fiscais destinados a promover o equilíbrio do desenvolvimento sócio-econômico entre as diferentes regiões do País;",6,1,2,NA,151,NA,1,NA
inciso,"II - tributar a renda das obrigações da dívida pública dos Estados, do Distrito Federal e dos Municípios, bem como a remuneração e os proventos dos respectivos agentes públicos, em níveis superiores aos que fixar para suas obrigações e para seus agentes;",6,1,2,NA,151,NA,2,NA
inciso,"III - instituir isenções de tributos da competência dos Estados, do Distrito Federal ou dos Municípios.",6,1,2,NA,151,NA,3,NA
artigo,"Art. 152. É vedado aos Estados, ao Distrito Federal e aos Municípios estabelecer diferença tributária entre bens e serviços, de qualquer natureza, em razão de sua procedência ou destino.",6,1,2,NA,152,NA,NA,NA
titartb,Seção III: Dos Impostos da União,6,1,3,NA,NA,NA,NA,NA
artigo,Art. 153. Compete à União instituir impostos sobre:,6,1,3,NA,153,NA,NA,NA
inciso,I - importação de produtos estrangeiros;,6,1,3,NA,153,NA,1,NA
inciso,"II - exportação, para o exterior, de produtos nacionais ou nacionalizados;",6,1,3,NA,153,NA,2,NA
inciso,III - renda e proventos de qualquer natureza;,6,1,3,NA,153,NA,3,NA
inciso,IV - produtos industrializados;,6,1,3,NA,153,NA,4,NA
inciso,"V - operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários;",6,1,3,NA,153,NA,5,NA
inciso,VI - propriedade territorial rural;,6,1,3,NA,153,NA,6,NA
inciso,"VII - grandes fortunas, nos termos de lei complementar.",6,1,3,NA,153,NA,7,NA
paragrafo,"§ 1º É facultado ao Poder Executivo, atendidas as condições e os limites estabelecidos em lei, alterar as alíquotas dos impostos enumerados nos incisos I, II, IV e V.",6,1,3,NA,153,1,NA,NA
paragrafo,§ 2º O imposto previsto no inciso III:,6,1,3,NA,153,2,NA,NA
inciso,"I - será informado pelos critérios da generalidade, da universalidade e da progressividade, na forma da lei;",6,1,3,NA,153,2,1,NA
inciso,II - (Revogado).,6,1,3,NA,153,2,2,NA
paragrafo,§ 3º O imposto previsto no inciso IV:,6,1,3,NA,153,3,NA,NA
inciso,"I - será seletivo, em função da essencialidade do produto;",6,1,3,NA,153,3,1,NA
inciso,"II - será não cumulativo, compensando-se o que for devido em cada operação com o montante cobrado nas anteriores;",6,1,3,NA,153,3,2,NA
inciso,III - não incidirá sobre produtos industrializados destinados ao exterior.,6,1,3,NA,153,3,3,NA
paragrafo,"§ 4º O imposto previsto no inciso VI terá suas alíquotas fixadas de forma a desestimular a manutenção de propriedades improdutivas e não incidirá sobre pequenas glebas rurais, definidas em lei, quando as explore, só ou com sua família, o proprietário que não possua outro imóvel.",6,1,3,NA,153,4,NA,NA
paragrafo,"§ 5º O ouro, quando definido em lei como ativo financeiro ou instrumento cambial, sujeita-se exclusivamente à incidência do imposto de que trata o inciso V do caput deste artigo, devido na operação de origem; a alíquota mínima será de um por cento, assegurada a transferência do montante da arrecadação nos seguintes termos:",6,1,3,NA,153,5,NA,NA
inciso,"I - trinta por cento para o Estado, o Distrito Federal ou o Território, conforme a origem;",6,1,3,NA,153,5,1,NA
inciso,II - setenta por cento para o Município de origem.,6,1,3,NA,153,5,2,NA
artigo,Art. 154. A União poderá instituir:,6,1,3,NA,154,NA,NA,NA
inciso,"I - mediante lei complementar, impostos não previstos no artigo anterior, desde que sejam não cumulativos e não tenham fato gerador ou base de cálculo próprios dos discriminados nesta Constituição;",6,1,3,NA,154,NA,1,NA
inciso,"II - na iminência ou no caso de guerra externa, impostos extraordinários, compreendidos ou não em sua competência tributária, os quais serão suprimidos, gradativamente, cessadas as causas de sua criação.",6,1,3,NA,154,NA,2,NA
titartb,Seção IV: Dos Impostos dos Estados e do Distrito Federal,6,1,4,NA,NA,NA,NA,NA
artigo,Art. 155. Compete aos Estados e ao Distrito Federal instituir impostos sobre:,6,1,4,NA,155,NA,NA,NA
inciso,"I - transmissão causa mortis e doação, de quaisquer bens ou direitos;",6,1,4,NA,155,NA,1,NA
inciso,"II - operações relativas à circulação de mercadorias e sobre prestações de serviços de transporte interestadual e intermunicipal e de comunicação, ainda que as operações e as prestações se iniciem no exterior;",6,1,4,NA,155,NA,2,NA
inciso,III - propriedade de veículos automotores.,6,1,4,NA,155,NA,3,NA
paragrafo,§ 1º O imposto previsto no inciso I:,6,1,4,NA,155,1,NA,NA
inciso,"I - relativamente a bens imóveis e respectivos direitos, compete ao Estado da situação do bem, ou ao Distrito Federal;",6,1,4,NA,155,1,1,NA
inciso,"II - relativamente a bens móveis, títulos e créditos, compete ao Estado onde se processar o inventário ou arrolamento, ou tiver domicílio o doador, ou ao Distrito Federal;",6,1,4,NA,155,1,2,NA
inciso,III - terá a competência para sua instituição regulada por lei complementar:,6,1,4,NA,155,1,3,NA
alinea,a) se o doador tiver domicílio ou residência no exterior;,6,1,4,NA,155,1,3,1
alinea,"b) se o de cujus possuía bens, era residente ou domiciliado ou teve o seu inventário processado no exterior;",6,1,4,NA,155,1,3,2
inciso,IV - terá suas alíquotas máximas fixadas pelo Senado Federal.,6,1,4,NA,155,1,4,NA
paragrafo,§ 2º O imposto previsto no inciso II atenderá ao seguinte:,6,1,4,NA,155,2,NA,NA
inciso,"I - será não cumulativo, compensando-se o que for devido em cada operação relativa à circulação de mercadorias ou prestação de serviços com o montante cobrado nas anteriores pelo mesmo ou outro Estado ou pelo Distrito Federal;",6,1,4,NA,155,2,1,NA
inciso,"II - a isenção ou não-incidência, salvo determinação em contrário da legislação:",6,1,4,NA,155,2,2,NA
alinea,a) não implicará crédito para compensação com o montante devido nas operações ou prestações seguintes;,6,1,4,NA,155,2,2,1
alinea,b) acarretará a anulação do crédito relativo às operações anteriores;,6,1,4,NA,155,2,2,2
inciso,"III - poderá ser seletivo, em função da essencialidade das mercadorias e dos serviços;",6,1,4,NA,155,2,3,NA
inciso,"IV - resolução do Senado Federal, de iniciativa do Presidente da República ou de um terço dos Senadores, aprovada pela maioria absoluta de seus membros, estabelecerá as alíquotas aplicáveis às operações e prestações, interestaduais e de exportação;",6,1,4,NA,155,2,4,NA
inciso,V - é facultado ao Senado Federal:,6,1,4,NA,155,2,5,NA
alinea,"a) estabelecer alíquotas mínimas nas operações internas, mediante resolução de iniciativa de um terço e aprovada pela maioria absoluta de seus membros;",6,1,4,NA,155,2,5,1
alinea,"b) fixar alíquotas máximas nas mesmas operações para resolver conflito específico que envolva interesse de Estados, mediante resolução de iniciativa da maioria absoluta e aprovada por dois terços de seus membros;",6,1,4,NA,155,2,5,2
inciso,"VI - salvo deliberação em contrário dos Estados e do Distrito Federal, nos termos do disposto no inciso XII, g, as alíquotas internas, nas operações relativas à circulação de mercadorias e nas prestações de serviços, não poderão ser inferiores às previstas para as operações interestaduais;",6,1,4,NA,155,2,6,NA
inciso,"VII - em relação às operações e prestações que destinem bens e serviços a consumidor final localizado em outro Estado, adotar-se-á:",6,1,4,NA,155,2,7,NA
alinea,"a) a alíquota interestadual, quando o destinatário for contribuinte do imposto;",6,1,4,NA,155,2,7,1
alinea,"b) a alíquota interna, quando o destinatário não for contribuinte dele;",6,1,4,NA,155,2,7,2
inciso,"VIII - na hipótese da alínea a do inciso anterior, caberá ao Estado da localização do destinatário o imposto correspondente à diferença entre a alíquota interna e a interestadual;",6,1,4,NA,155,2,8,NA
inciso,IX - incidirá também:,6,1,4,NA,155,2,9,NA
alinea,"a) sobre a entrada de mercadoria importada do exterior, ainda quando se tratar de bem destinado a consumo ou ativo fixo do estabelecimento, assim como sobre serviço prestado no exterior, cabendo o imposto ao Estado onde estiver situado o estabelecimento destinatário da mercadoria ou do serviço;",6,1,4,NA,155,2,9,1
alinea,"b) sobre o valor total da operação, quando mercadorias forem fornecidas com serviços não compreendidos na competência tributária dos Municípios;",6,1,4,NA,155,2,9,2
inciso,X - não incidirá:,6,1,4,NA,155,2,10,NA
alinea,"a) sobre operações que destinem ao exterior produtos industrializados, excluídos os semi-elaborados definidos em lei complementar;",6,1,4,NA,155,2,10,1
alinea,"b) sobre operações que destinem a outros Estados petróleo, inclusive lubrificantes, combustíveis líquidos e gasosos dele derivados, e energia elétrica;",6,1,4,NA,155,2,10,2
alinea,"c) sobre o ouro, nas hipóteses definidas no art. 153, § 5º;",6,1,4,NA,155,2,10,3
inciso,"XI - não compreenderá, em sua base de cálculo, o montante do imposto sobre produtos industrializados, quando a operação, realizada entre contribuintes e relativa a produto destinado à industrialização ou à comercialização, configure fato gerador dos dois impostos;",6,1,4,NA,155,2,11,NA
inciso,XII - cabe à lei complementar:,6,1,4,NA,155,2,12,NA
alinea,a) definir seus contribuintes;,6,1,4,NA,155,2,12,1
alinea,b) dispor sobre substituição tributária;,6,1,4,NA,155,2,12,2
alinea,c) disciplinar o regime de compensação do imposto;,6,1,4,NA,155,2,12,3
alinea,"d) fixar, para efeito de sua cobrança e definição do estabelecimento responsável, o local das operações relativas à circulação de mercadorias e das prestações de serviços;",6,1,4,NA,155,2,12,4
alinea,"e) excluir da incidência do imposto, nas exportações para o exterior, serviços e outros produtos além dos mencionados no inciso X, a;",6,1,4,NA,155,2,12,5
alinea,"f) prever casos de manutenção de crédito, relativamente à remessa para outro Estado e exportação para o exterior, de serviços e de mercadorias;",6,1,4,NA,155,2,12,6
alinea,"g) regular a forma como, mediante deliberação dos Estados e do Distrito Federal, isenções, incentivos e benefícios fiscais serão concedidos e revogados.",6,1,4,NA,155,2,12,7
paragrafo,"§ 3º À exceção dos impostos de que tratam o inciso II do caput deste artigo e o art. 153, I e II, nenhum outro tributo poderá incidir sobre operações relativas a energia elétrica, serviços de telecomunicações, derivados de petróleo, combustíveis e minerais do País.",6,1,4,NA,155,3,NA,NA
